Objects
100
,,Global Angle 511_24:511_24,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
730,0,-0.0105061,-0.0167208,-0.0068264,-86.0028,-687.834,339.172
731,0,-0.00274436,-0.00136724,-0.00905229,-83.7711,-687.063,339.372
732,0,-0.00561499,-0.00274358,-0.00712309,-81.2644,-686.506,339.456
733,0,-0.00652377,-0.00354,-0.00818224,-78.6891,-685.81,339.471
734,0,-0.00290225,-0.00214123,-0.00932122,-76.2542,-685.082,339.507
735,0,-0.00433502,-0.000908471,-0.0083985,-73.8497,-684.395,339.595
736,0,-0.00358665,-0.00184247,-0.0105657,-71.3836,-683.618,339.624
737,0,-0.0126253,-0.013589,-0.00678156,-68.7098,-683.078,339.623
738,0,0.000195326,0.000159685,-0.0110958,-66.644,-682.075,339.797
739,0,-0.00232989,-0.00188734,-0.0114862,-64.3276,-681.34,339.841
740,0,-0.00198444,-0.00545484,-0.0102605,-61.96,-680.562,339.84
741,0,-0.00571665,-0.00434936,-0.00901082,-59.6736,-679.851,340.011
742,0,-0.0142528,-0.0189075,-0.00484958,-57.1143,-679.188,339.859
743,0,-0.00291088,0.0131358,-0.00969641,-55.5395,-678.097,339.73
744,0,-0.00197682,0.0124112,-0.00897982,-53.3412,-677.266,339.806
745,0,-0.00351186,0.0121634,-0.00846824,-51.1391,-676.386,339.858
746,0,-0.000298947,0.01532,-0.0104239,-49.0766,-675.494,339.957
747,0,0.000614895,0.00907318,-0.00944907,-46.8836,-674.596,339.883
748,0,-0.000121027,0.00896485,-0.0100786,-44.8338,-673.71,339.959
749,0,-0.00947713,-0.0081858,-0.00609792,-42.4574,-672.957,339.75
750,0,4.94698e-06,0.00542162,-0.0092846,-40.7229,-671.889,339.989
751,0,-0.00326643,0.00202428,-0.00733347,-38.7096,-671.012,340.064
752,0,-0.00099766,0.00196466,-0.0092489,-36.7779,-670.021,340.066
753,0,0.000885717,7.46946e-05,-0.00928434,-34.8363,-669.059,340.11
754,0,0.00107068,0.00167117,-0.00913578,-32.9959,-668.066,340.194
755,0,-0.00153121,0.00494655,-0.00955968,-31.2108,-667.158,340.33
756,0,0.0064128,0.00231462,-0.0117596,-29.3995,-665.984,340.235
757,0,0.00276344,0.00101244,-0.0091207,-27.6415,-665.099,340.294
758,0,0.00346348,-0.00173378,-0.00328974,-25.8635,-664.063,340.326
759,0,0.00127697,-0.000112976,-0.00811474,-24.2332,-663.165,340.344
760,0,-0.00408584,0.00115173,-0.00517097,-22.6617,-662.26,340.459
761,0,0.00441113,-0.00274646,-0.0086157,-20.996,-661.103,340.315
762,0,-0.0316688,-0.0306987,0.00586449,-18.8392,-660.794,340.103
763,0,-0.0140676,-0.0196206,0.000853017,-17.6065,-659.444,340.144
764,0,-0.0153315,-0.0196365,-0.000335908,-16.0962,-658.425,340.197
765,0,-0.0170038,-0.0151272,0.00164363,-14.7319,-657.433,340.244
766,0,-0.0228282,-0.0264414,0.00452944,-13.0528,-656.489,340.034
767,0,-0.0139177,-0.0151636,-0.000655508,-11.9926,-655.285,340.099
768,0,-0.0162394,-0.0149975,-0.000576202,-10.6442,-654.262,340.061
769,0,-0.00286215,0.0104581,-0.00679847,-9.78611,-652.929,340.452
770,0,-0.00727505,-0.000778617,-0.00332942,-8.26088,-651.956,340.237
771,0,0.00413291,0.00971263,-0.0109478,-7.25856,-650.649,340.275
772,0,0.00564252,0.0102511,-0.0106253,-6.04913,-649.545,340.254
773,0,0.00617852,0.0168467,-0.00952453,-4.93942,-648.46,340.401
774,0,0.0200907,0.0249131,-0.016588,-3.94527,-647.119,340.452
775,0,0.00598199,0.0107765,-0.00947685,-2.59679,-646.334,340.212
776,0,0.00790308,0.00981283,-0.00926283,-1.51016,-645.239,340.179
777,0,-0.00740166,0.00206886,-0.00289408,-0.190061,-644.433,340.111
778,0,0.00413699,0.0169146,-0.00655833,0.550558,-643.164,340.272
779,0,-0.00288294,0.00622597,-0.00311643,1.84056,-642.204,340.097
780,0,0.0108295,0.0169394,-0.00849245,2.59535,-640.832,340.175
781,0,0.00862387,0.0193867,-0.00850778,3.56121,-639.803,340.23
782,0,0.00412167,0.0272934,-0.00672454,4.4432,-638.793,340.387
783,0,0.00668981,0.0238648,-0.00797156,5.49,-637.647,340.339
784,0,0.00975058,0.0321573,-0.00788013,6.29112,-636.479,340.531
785,0,0.00822153,0.0250036,-0.00883636,7.30548,-635.384,340.461
786,0,0.00633712,0.0254339,-0.00932867,8.24113,-634.34,340.563
787,0,0.00359223,0.0247975,-0.0066932,9.15636,-633.303,340.643
788,0,0.00352742,0.0235132,-0.00637313,10.0524,-632.173,340.725
789,0,0.00572016,0.0233238,-0.00763556,10.947,-631.056,340.82
790,0,0.00466419,0.0240004,-0.00587553,11.8181,-629.976,340.937
791,0,0.00990354,0.0241731,-0.00710852,12.7105,-628.728,340.992
792,0,0.00898483,0.0292913,-0.00563697,13.4454,-627.689,341.194
793,0,0.00292473,0.0133066,-0.00406587,14.6059,-626.686,340.976
794,0,0.00646794,0.0234911,-0.00459849,15.2026,-625.496,341.24
795,0,0.0044106,0.0228235,-0.00304003,16.0541,-624.448,341.318
796,0,0.00799768,0.0216402,-0.00541251,16.8356,-623.262,341.311
797,0,0.00891008,0.022229,-0.00501335,17.6089,-622.113,341.397
798,0,0.00850516,0.021787,0.00193741,18.4028,-620.958,341.553
799,0,0.000488533,0.0145673,-0.0011034,19.372,-620.032,341.48
800,0,0.00903744,0.0264933,-0.00490655,19.9016,-618.74,341.688
801,0,0.0106637,0.0244699,-0.00446645,20.6261,-617.613,341.754
802,0,-0.000495826,0.0124211,-0.000239902,21.6254,-616.699,341.672
803,0,0.00108334,0.0262607,-0.00028417,22.0734,-615.573,341.991
804,0,0.0062022,0.0220048,-0.00055445,22.8531,-614.367,341.958
805,0,-0.00787957,-0.0213153,0.00356081,24.1442,-613.454,341.157
806,0,-0.000887322,-0.0188128,0.00271746,24.7797,-612.265,341.207
807,0,0.00166549,-0.036222,0.00180299,25.8372,-611.089,341.563
808,0,-0.0151641,-0.0116445,0.00804864,26.229,-610.199,341.628
809,0,0.00704194,0.0292306,-0.000566304,26.1708,-608.669,342.342
810,0,-0.000531279,0.0201395,0.00412528,27.0611,-607.64,342.272
811,0,0.00767605,0.0327607,-0.000672708,27.4287,-606.342,342.532
812,0,0.00275186,0.0318897,0.00214194,28.1243,-605.315,342.619
813,0,0.00261102,0.0329076,0.00373044,28.7409,-604.175,342.682
814,0,-0.00391217,0.0351342,0.00528091,29.3075,-603.147,342.868
815,0,-0.0036845,0.0340447,0.00591412,29.9747,-601.987,342.922
816,0,-0.00834273,0.0233673,0.0105992,30.843,-600.956,342.813
817,0,-0.00174411,0.0303184,0.00652877,31.277,-599.652,342.985
818,0,3.38901e-05,0.031363,0.00625974,31.8958,-598.458,343.046
819,0,0.00605919,0.0307544,0.00657767,32.5103,-597.209,343.099
820,0,-0.00422164,0.0186464,0.009246,33.3732,-596.191,343.044
821,0,-0.000546435,0.0244801,0.0101852,33.9301,-594.998,343.16
822,0,0.00777793,0.0316007,0.00658438,34.3615,-593.656,343.345
823,0,0.0062891,0.032389,0.0053193,34.9427,-592.479,343.441
824,0,0.00380789,0.0325548,0.00826133,35.5484,-591.368,343.522
825,0,0.00110657,0.0349475,0.00972993,36.0635,-590.232,343.659
826,0,0.00388158,0.0291291,0.00668821,36.7051,-588.983,343.561
827,0,0.00842522,0.0290049,0.0135239,37.3362,-587.704,343.605
828,0,0.000136405,0.0306073,0.0103255,37.9001,-586.711,343.675
829,0,-0.000904945,0.03171,0.0115327,38.5094,-585.544,343.681
830,0,-0.021711,0.0382413,0.0120141,39.0275,-584.475,343.897
831,0,-0.0120206,0.0511671,0.0126862,39.5197,-583.227,343.762
832,0,-0.0262547,0.0559329,0.0154773,40.2401,-582.161,343.524
833,0,-0.0375712,0.0788674,0.0142074,40.7238,-580.947,343.469
834,0,-0.0510375,0.112503,0.0117994,41.0382,-579.666,343.666
835,0,-0.0680042,0.134405,0.0128393,41.7411,-578.469,343.61
836,0,-0.0815748,0.16043,0.0128703,42.4596,-577.124,343.571
837,0,-0.0892204,0.178365,0.015967,43.4017,-575.681,343.397
838,0,-0.0863158,0.196305,0.0212922,44.4119,-574.002,343.195
839,0,-0.0870689,0.218897,0.0161952,45.4972,-572.427,342.972
840,0,-0.0767219,0.212167,0.0136974,47.1929,-570.644,342.424
841,0,-0.0619395,0.219676,0.0185465,48.7389,-568.662,341.933
842,0,-0.0429271,0.209073,0.0108171,50.725,-566.594,341.42
843,0,-0.0398854,0.198652,0.0199752,52.8247,-564.746,340.63
844,0,-0.0211027,0.194126,0.0174748,54.9425,-562.534,340.194
845,0,-0.00897214,0.174025,0.0170911,57.4414,-560.402,339.65
846,0,0.00748995,0.135279,0.0151579,60.3198,-558.177,339.294
847,0,0.00861137,0.127322,0.0185201,62.7238,-556.168,338.738
848,0,0.012982,0.0932623,0.0202211,65.7288,-554.066,338.179
849,0,0.012906,0.0596719,0.0258305,68.7368,-552.072,337.673
850,0,0.0184486,0.0380228,0.026087,71.6021,-549.986,337.195
851,0,0.0198923,0.0126788,0.0303008,74.668,-547.935,336.583
852,0,0.0238085,0.0103519,0.0318429,77.2642,-545.904,336.225
853,0,0.0276072,0.00737107,0.0310674,79.9346,-543.851,335.711
854,0,0.0324251,0.0113638,0.0306781,82.5666,-541.773,335.258
855,0,0.0238002,0.012213,0.0339762,85.1605,-540.053,334.744
856,0,0.0285959,0.0142027,0.0333612,87.7382,-538.02,334.192
857,0,0.0177162,0.0197242,0.0366747,90.2621,-536.343,333.859
858,0,0.0216185,0.0242823,0.0360372,92.6876,-534.394,333.474
859,0,0.0184127,0.0172503,0.0358291,95.2562,-532.571,333.02
860,0,0.0104291,0.00158524,0.0391504,98.0023,-530.873,332.516
861,0,0.0118552,0.000742859,0.0392149,100.381,-529.068,332.256
862,0,0.025179,0.00479735,0.0349128,102.623,-527.014,332.041
863,0,0.0210382,-0.0133543,0.0369875,105.263,-525.315,331.553
864,0,0.0217128,-0.00757361,0.0362789,107.325,-523.555,331.502
865,0,0.0602633,-0.0366218,0.0226508,109.768,-521.118,330.366
866,0,0.0591039,-0.0400811,0.0230015,111.938,-519.423,330.132
867,0,0.0610427,-0.026901,0.0224979,114.011,-517.708,330.247
868,0,0.0552682,-0.0351612,0.0243736,116.277,-516.159,329.946
869,0,0.0606251,-0.0388863,0.0206693,118.101,-514.469,329.561
870,0,0.0590184,-0.038387,0.0215597,120.033,-512.906,329.389
871,0,0.03259,-0.0122556,0.0299477,121.774,-511.843,330.035
872,0,0.0279585,-0.00980105,0.0297826,123.61,-510.388,329.922
873,0,0.0143182,-0.0352418,0.033861,125.913,-509.125,330.005
874,0,0.0508727,-0.0426061,0.0178966,127.467,-506.819,328.822
875,0,0.0467434,-0.0337268,0.0176284,128.911,-505.426,328.958
876,0,0.0487776,-0.0341871,0.0154247,130.547,-503.905,328.898
877,0,0.0495693,-0.0478711,0.0145202,132.365,-502.47,329.109
878,0,0.0470208,-0.0327515,0.0158296,133.637,-501.058,328.896
879,0,0.0510455,-0.0339106,0.0125611,135.162,-499.585,328.873
880,0,0.027512,-0.00322935,0.0233907,136.305,-498.729,329.767
881,0,0.0215844,-0.00269585,0.0238845,137.709,-497.443,329.862
882,0,0.0140601,-0.000414343,0.0260174,139.019,-496.265,330.03
883,0,0.0201164,-0.00268354,0.0236144,140.34,-494.758,330.005
884,0,0.0171998,6.59882e-05,0.0215028,141.58,-493.447,330.059
885,0,0.0165782,0.0022902,0.0219957,142.754,-492.16,330.162
886,0,0.0102524,0.00898322,0.0222016,143.88,-490.946,330.38
887,0,0.0159278,0.00697431,0.0193688,145.066,-489.534,330.368
888,0,0.0142005,0.00869412,0.0173843,146.182,-488.255,330.432
889,0,0.00164345,-0.000267263,0.0212341,147.47,-487.197,330.409
890,0,0.0108343,0.0137217,0.0152454,148.263,-485.757,330.655
891,0,0.00410793,0.00725903,0.0202116,149.462,-484.656,330.675
892,0,0.0117186,0.0133259,0.01246,150.304,-483.205,330.769
893,0,0.010775,0.0163355,0.0126597,151.235,-481.972,330.9
894,0,0.0049042,0.0115501,0.0157122,152.338,-480.853,330.906
895,0,0.0147643,0.0189969,0.00877598,153.075,-479.393,331.013
896,0,0.00883391,0.0103358,0.0109531,154.2,-478.268,330.908
897,0,0.0166588,0.0230921,0.00621037,154.867,-476.9,331.146
898,0,0.015909,0.0256576,0.00642015,155.716,-475.7,331.28
899,0,0.00675293,0.0173274,0.00714442,156.799,-474.648,331.197
900,0,0.0151444,0.0302319,0.00328595,157.408,-473.292,331.471
901,0,0.0166553,0.0316781,0.00380838,158.224,-472.07,331.593
902,0,0.0153468,0.0308512,0.00191121,159.097,-470.879,331.668
903,0,0.00988316,0.0373934,0.00334156,159.803,-469.804,332.013
904,0,0.0114773,0.0385425,0.00348585,160.608,-468.642,332.14
905,0,0.0160868,0.032381,-0.000851202,161.501,-467.334,332.122
906,0,0.0157199,0.0320387,-0.000227617,162.313,-466.174,332.307
907,0,0.0172835,0.0340114,-0.00190994,163.1,-465.013,332.548
908,0,0.0180064,0.034382,-0.00198515,163.848,-463.876,332.719
909,0,0.017361,0.034351,-0.00126394,164.648,-462.743,332.974
910,0,0.0109334,0.0242858,0.000507708,165.655,-461.747,333.099
911,0,0.0185118,0.0362805,-0.00335903,166.192,-460.493,333.566
912,0,0.0684285,0.0431312,-0.00993181,166.725,-458.45,333.479
913,0,0.0157529,0.0425759,-0.00385477,167.641,-458.356,334.294
914,0,0.0149374,0.0437244,-0.0042692,168.414,-457.278,334.651
915,0,0.0167683,0.0428154,-0.00493459,169.2,-456.178,334.982
916,0,0.0162786,0.0442279,-0.00523455,169.972,-455.147,335.334
917,0,0.0184233,0.0465901,-0.00628811,170.733,-454.053,335.716
918,0,0.0182991,0.0456496,-0.00491982,171.554,-453.025,336.087
919,0,0.0229197,0.0412793,-0.0102903,172.384,-451.896,336.374
920,0,0.0154701,0.0311421,-0.00595215,173.437,-451.034,336.606
921,0,0.0252321,0.0429018,-0.0101598,173.982,-449.876,337.2
922,0,0.0220334,0.0442365,-0.0105692,174.804,-448.95,337.681
923,0,0.0253946,0.0441349,-0.0110918,175.595,-447.952,338.102
924,0,0.0195878,0.0487577,-0.00945668,176.355,-447.154,338.682
925,0,0.0243252,0.0432113,-0.0124546,177.278,-446.12,338.937
926,0,0.0232384,0.0441352,-0.0112727,178.102,-445.222,339.389
927,0,0.0146169,0.0336254,-0.00924305,179.184,-444.49,339.688
928,0,0.0257223,0.0199057,-0.0141837,180.11,-443.38,339.678
929,0,0.028317,0.029769,-0.0162019,180.71,-442.481,340.311
930,0,0.0280166,0.0295024,-0.016353,181.598,-441.633,340.739
931,0,0.0284372,0.0298127,-0.0163939,182.461,-440.784,341.163
932,0,0.0197527,0.0462362,-0.0141407,183.281,-440.141,342.065
933,0,0.0245918,0.0311996,-0.0146132,184.462,-439.256,342.733
934,0,0.0171353,0.0513016,-0.0125678,184.959,-438.62,343.04
935,0,0.0180879,0.0502057,-0.0135301,185.883,-437.8,343.44
936,0,0.0283766,0.0308179,-0.0163606,187.177,-436.847,343.902
937,0,0.0271519,0.0306828,-0.0174793,188.067,-436.107,344.265
938,0,0.0218753,0.0509876,-0.0157579,188.593,-435.421,344.577
939,0,0.0257262,0.0454007,-0.0184987,189.621,-434.619,344.805
940,0,0.0176028,0.0336432,-0.0144519,190.81,-434.037,344.979
941,0,0.0227306,0.0442905,-0.0183133,191.514,-433.214,345.43
942,0,0.0108037,0.0327631,-0.0136528,192.673,-432.765,345.61
943,0,0.0151405,0.0471454,-0.0139602,193.314,-432.041,346.166
944,0,0.0218816,0.0407828,-0.0170942,194.387,-431.212,346.231
945,0,0.0130956,0.0305801,-0.0136797,195.53,-430.722,346.3
946,0,0.0127543,0.0304915,-0.0148733,196.463,-430.087,346.494
947,0,0.0217922,0.0409035,-0.0173255,197.213,-429.261,346.858
948,0,0.0232232,0.0408534,-0.0189632,198.197,-428.628,347.003
949,0,0.0222253,0.0318906,-0.0157733,199.334,-428.039,346.953
950,0,0.0218538,0.0450648,-0.0177089,200.01,-427.487,347.321
951,0,0.0220047,0.0448703,-0.0156624,200.948,-426.91,347.419
952,0,0.0234168,0.0360042,-0.0180241,202.046,-426.3,347.334
953,0,0.0255567,0.0361147,-0.0175262,203.006,-425.7,347.356
954,0,0.0212598,0.0356688,-0.0177356,203.982,-425.203,347.4
955,0,0.0224403,0.0359583,-0.0171271,204.927,-424.65,347.375
956,0,0.0223574,0.035069,-0.0182064,205.866,-424.132,347.309
957,0,0.0220173,0.0362197,-0.0183166,206.824,-423.597,347.243
958,0,0.0233244,0.0129549,-0.0186178,208.269,-423.106,347.171
959,0,0.022492,0.0374966,-0.0196942,208.639,-422.587,346.994
960,0,0.0133537,0.0248044,-0.0156625,209.82,-422.266,346.67
961,0,0.0204413,0.0331784,-0.0189704,210.555,-421.673,346.603
962,0,0.0224881,0.0338892,-0.0175888,211.47,-421.188,346.439
963,0,0.0220582,0.0338825,-0.018549,212.387,-420.737,346.218
964,0,0.0220429,0.0349279,-0.0185791,213.29,-420.28,345.938
965,0,0.0168716,0.0400579,-0.017036,214.135,-419.989,345.84
966,0,0.0264944,0.0346439,-0.0191988,215.149,-419.357,345.377
967,0,0.0180559,0.02389,-0.01728,216.259,-419.122,344.903
968,0,0.0227923,0.0322686,-0.0179874,216.936,-418.609,344.698
969,0,0.0136441,0.0348307,-0.0153731,217.744,-418.423,344.462
970,0,0.0214931,0.0296773,-0.0164895,218.736,-417.869,343.903
971,0,0.0172923,0.0310221,-0.0167746,219.598,-417.562,343.522
972,0,0.0110622,0.019388,-0.0134045,220.696,-417.321,342.917
973,0,0.0220227,0.031671,-0.0169224,221.322,-416.771,342.598
974,0,0.0170375,0.037873,-0.0145712,222.076,-416.547,342.346
975,0,0.0256343,0.0343,-0.0171987,223.031,-415.989,341.726
976,0,0.0291094,0.0357456,-0.0189078,223.825,-415.629,341.235
977,0,0.0218442,0.04032,-0.0152765,224.582,-415.474,340.906
978,0,0.0197521,0.0221517,-0.0148759,225.748,-415.181,340.081
979,0,0.0178325,0.0367674,-0.015804,226.246,-414.908,339.905
980,0,0.0232598,0.0182145,-0.0163906,227.406,-414.526,339.472
981,0,0.0197559,0.0314175,-0.0150983,227.929,-414.306,338.758
982,0,0.0208231,0.0303558,-0.0143367,228.748,-414.033,338.24
983,0,0.0161842,0.0206722,-0.0112677,229.757,-413.871,337.574
984,0,0.023301,0.0324362,-0.0157204,230.308,-413.477,337.217
985,0,0.0185681,0.0382515,-0.0117405,231.017,-413.362,336.899
986,0,0.022274,0.0242759,-0.0121653,232.075,-413.12,336.626
987,0,0.0251033,0.0349132,-0.0130436,232.626,-412.848,335.811
988,0,0.0306368,0.0129676,-0.0122083,233.629,-412.557,334.815
989,0,0.0306429,0.0198843,-0.0146424,234.246,-412.333,334.544
990,0,0.025312,0.0216489,-0.0130962,234.957,-412.261,334.237
991,0,0.029126,0.0183292,-0.0131564,235.768,-412.024,333.747
992,0,0.0291667,0.018524,-0.013502,236.505,-411.874,333.355
993,0,0.0290646,0.0178844,-0.0138416,237.276,-411.762,332.988
994,0,0.0298932,0.0179266,-0.0124931,238.031,-411.612,332.663
995,0,0.0288314,0.0202009,-0.0116922,238.73,-411.543,332.408
996,0,0.0206219,0.0403967,-0.00690507,239.31,-411.62,332.635
997,0,0.0272376,0.033619,-0.00833635,240.16,-411.374,332.209
998,0,0.0242128,0.0351301,-0.00633549,240.899,-411.352,331.992
999,0,0.0235741,0.0359866,-0.00687763,241.585,-411.316,331.809
1000,0,0.016817,0.0266755,-0.00345225,242.51,-411.39,331.447
1001,0,0.0240699,0.0431079,-0.00475133,242.929,-411.232,331.574
1002,0,0.0237358,0.0433725,-0.00456597,243.651,-411.211,331.494
1003,0,0.0233847,0.0435914,-0.00369488,244.362,-411.191,331.381
1004,0,0.0292423,0.0374797,-0.00458528,245.191,-411.065,331.128
1005,0,0.0240565,0.0376829,-0.00338747,245.9,-411.156,331.103
1006,0,0.0181308,0.0350912,-0.00117991,246.629,-411.245,331.057
1007,0,0.0118407,0.0237671,0.00219846,247.585,-411.389,330.866
1008,0,0.0118018,0.0242644,0.00294482,248.265,-411.404,330.849
1009,0,0.0219752,0.0334316,0.00042712,248.717,-411.259,330.965
1010,0,0.0213984,0.0337135,0.00114453,249.438,-411.329,330.991
1011,0,0.018618,0.0343287,0.00340364,250.102,-411.417,331.057
1012,0,0.0125,0.0394625,0.00527421,250.679,-411.581,331.221
1013,0,0.0139096,0.0333986,0.00399664,251.463,-411.595,331.144
1014,0,0.0169761,0.0206145,0.0037763,252.372,-411.612,331.403
1015,0,0.0143497,0.0362452,0.00585074,252.781,-411.732,331.311
1016,0,0.0109302,0.0412003,0.00902819,253.365,-411.904,331.544
1017,0,0.015834,0.0361641,0.00718341,254.124,-411.871,331.473
1018,0,0.00883937,0.0262899,0.0104271,255.014,-412.069,331.445
1019,0,0.00903655,0.0262516,0.0102697,255.656,-412.133,331.557
1020,0,0.0172812,0.0372609,0.00592752,256.058,-412.051,331.814
1021,0,0.0143671,0.0424042,0.00865815,256.612,-412.223,332.076
1022,0,0.020904,0.0378525,0.00670598,257.35,-412.194,332.086
1023,0,0.020128,0.0376696,0.00820429,258.048,-412.319,332.241
1024,0,0.0138132,0.0433318,0.00982658,258.616,-412.551,332.573
1025,0,0.0162435,0.0375795,0.00886581,259.306,-412.56,332.637
1026,0,0.013261,0.036767,0.00899893,259.985,-412.704,332.81
1027,0,0.0141528,0.0358417,0.00938879,260.623,-412.784,332.974
1028,0,0.0163808,0.0360928,0.00984374,261.243,-412.876,333.103
1029,0,0.0159111,0.0351475,0.0106788,261.899,-413.055,333.276
1030,0,0.00730933,0.0248507,0.015991,262.747,-413.323,333.321
1031,0,0.0162582,0.0237719,0.0120678,263.366,-413.309,333.839
1032,0,0.0143917,0.0362272,0.0136304,263.769,-413.445,333.89
1033,0,0.0119671,0.0358259,0.0130062,264.382,-413.591,334.089
1034,0,0.0150947,0.0361051,0.0128403,264.966,-413.66,334.273
1035,0,0.0182912,0.0232104,0.0111893,265.858,-413.745,334.65
1036,0,0.0232818,-0.000351396,0.00960157,266.767,-413.793,334.306
1037,0,0.0120054,0.0160185,0.0143245,267.065,-414.112,334.395
1038,0,0.0136872,0.0129412,0.0140405,267.733,-414.201,334.546
1039,0,0.0117863,0.0122752,0.0140466,268.316,-414.377,334.76
1040,0,0.0208473,0.0224218,0.0107695,268.703,-414.368,335.136
1041,0,0.0193033,0.021929,0.010802,269.327,-414.509,335.367
1042,0,0.0246307,0.0213508,0.00988813,269.941,-414.558,335.561
1043,0,0.0236028,0.0213768,0.0100123,270.548,-414.746,335.804
1044,0,0.019913,0.0212379,0.010395,271.146,-414.936,336.036
1045,0,0.0195389,0.0206557,0.0115144,271.762,-415.073,336.215
1046,0,0.0164154,0.0199832,0.0105824,272.37,-415.293,336.419
1047,0,0.0194911,0.0200336,0.0101702,272.977,-415.388,336.623
1048,0,0.0206499,0.0194897,0.0102462,273.602,-415.51,336.791
1049,0,0.0195314,0.0196878,0.0101357,274.184,-415.686,336.995
1050,0,0.0184489,0.019692,0.0106666,274.8,-415.878,337.18
1051,0,0.0185522,0.0213847,0.0103208,275.398,-416.025,337.328
1052,0,0.0136961,0.0115313,0.0127736,276.232,-416.273,337.306
1053,0,0.0224068,0.0224977,0.00866053,276.574,-416.295,337.541
1054,0,0.0218066,0.0233963,0.00878023,277.169,-416.482,337.64
1055,0,0.0208125,0.0272263,0.00886559,277.687,-416.719,337.785
1056,0,0.0234738,0.0116957,0.00836955,278.585,-416.852,338.01
1057,0,0.0130101,0.0386579,0.0108112,278.926,-417.186,338.222
1058,0,0.0119953,0.0371964,0.0111773,279.524,-417.377,338.251
1059,0,0.0154232,0.038352,0.00985206,280.111,-417.492,338.262
1060,0,0.0185152,0.0397918,0.00950685,280.695,-417.623,338.266
1061,0,0.0128454,0.0447394,0.0113939,281.249,-417.998,338.381
1062,0,0.0208601,0.0386625,0.0089533,281.962,-418,338.177
1063,0,0.0166631,0.0441634,0.00984972,282.465,-418.313,338.284
1064,0,0.0196178,0.0377478,0.00794608,283.167,-418.429,338.112
1065,0,0.0189617,0.0388146,0.0069056,283.776,-418.619,338.041
1066,0,0.019857,0.0376922,0.00630918,284.372,-418.804,337.956
1067,0,0.020847,0.0386949,0.00552252,284.958,-419.038,337.893
1068,0,0.0139392,0.0297213,0.010545,285.783,-419.405,337.686
1069,0,0.00707136,0.0350991,0.0128767,286.293,-419.777,337.755
1070,0,0.00786218,0.0350873,0.0119011,286.882,-419.988,337.662
1071,0,0.0183693,0.0392598,0.00466926,287.347,-420.01,337.543
1072,0,0.0225585,0.040209,0.00406828,287.91,-420.168,337.418
1073,0,0.0140695,0.0452176,0.00721159,288.44,-420.611,337.485
1074,0,0.0183948,0.0390467,0.00606684,289.169,-420.724,337.184
1075,0,0.0102406,0.0447779,0.00690533,289.649,-421.129,337.204
1076,0,0.0131309,0.0387494,0.00510356,290.334,-421.302,336.963
1077,0,0.0151549,0.0389823,0.00418464,290.927,-421.491,336.792
1078,0,0.0149641,0.0303201,0.00631411,291.742,-421.773,336.483
1079,0,0.0305723,0.0401979,0.00542681,292.108,-421.74,336.503
1080,0,0.0233483,0.0405186,0.00299607,292.676,-422.171,336.428
1081,0,0.0218302,0.0402947,0.00363776,293.301,-422.478,336.314
1082,0,0.0220885,0.0395261,0.00383084,293.916,-422.757,336.211
1083,0,0.0174196,0.0286922,0.00634759,294.718,-423.179,335.891
1084,0,0.0221411,0.0438788,0.00511096,294.969,-423.413,336.059
1085,0,0.0225831,0.0273608,0.00401054,295.862,-423.73,336.118
1086,0,0.0249195,0.0344986,0.00256861,296.279,-423.952,335.667
1087,0,0.0242622,0.0346784,0.00276968,296.855,-424.28,335.562
1088,0,0.0215331,0.0340251,0.00254169,297.422,-424.647,335.47
1089,0,0.0189596,0.00995862,0.00530999,298.488,-425.054,335.369
1090,0,0.0290925,0.0235215,0.00181703,298.804,-425.234,335.395
1091,0,0.0234341,0.0370342,0.00208826,299.114,-425.688,335.109
1092,0,0.0211833,0.036194,0.00245468,299.676,-426.055,334.988
1093,0,0.0184396,0.0373462,0.00226116,300.216,-426.474,334.886
1094,0,0.0210867,0.0386895,0.00139588,300.772,-426.834,334.768
1095,0,0.0284895,0.0396705,0.000767465,301.32,-427.121,334.647
1096,0,0.0229585,0.0393221,0.0012517,301.876,-427.628,334.614
1097,0,0.0207752,0.0378615,0.00140086,302.431,-428.054,334.534
1098,0,0.0216137,0.0365988,0.000666016,302.996,-428.463,334.43
1099,0,0.016788,0.040959,0.00402495,303.487,-429.015,334.511
1100,0,0.0168162,0.0392202,0.00229908,304.029,-429.458,334.425
1101,0,0.0182315,0.0384948,0.00176409,304.576,-429.837,334.335
1102,0,0.0225662,0.0330092,-0.00131217,305.213,-430.189,334.073
1103,0,0.0241065,0.0332164,-0.00125257,305.758,-430.637,334.02
1104,0,0.0231569,0.0335605,-0.00216847,306.25,-431.119,333.961
1105,0,0.0173882,0.0396699,0.000593849,306.728,-431.721,334.071
1106,0,0.023844,0.0328146,-0.00208476,307.365,-432.06,333.862
1107,0,0.02169,0.0344551,-0.00213465,307.852,-432.569,333.863
1108,0,0.0190955,0.0333426,-0.0022229,308.372,-433.09,333.833
1109,0,0.0162664,0.0413747,-0.00121417,308.801,-433.72,333.951
1110,0,0.0190455,0.0425452,-0.000688789,309.279,-434.19,333.916
1111,0,0.0222884,0.0354654,-0.00454018,309.874,-434.607,333.725
1112,0,0.0205513,0.0349546,-0.00527826,310.401,-435.136,333.737
